"NAME","COUNTRY","PHONE","SITE","TWITTER","FACEBOOK","REF_URL"
"Institut français de Bosnie-Herzégovine","BOSNIE HERZEGOVINE","http://www.institutfrancais-ba.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4165"
"Institut français de Bosnie-Herzégovine - Antenne de Mostar","BOSNIE HERZEGOVINE","http://www.institutfrancais-ba.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4166"
"Institut français de Bosnie-Herzégovine - Antenne de Banja Luka","BOSNIE HERZEGOVINE","http://www.institutfrancais-ba.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4167"
"Institut français de Bosnie-Herzégovine - Antenne de Tuzla","BOSNIE HERZEGOVINE","http://www.institutfrancais-ba.com/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-de-BH-Centre-fran%C3%A7ais-Sophie-Chifflet-Tuzla/132060560210297","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4168"
"Centre de documentation technique et scientifique (CenDoTec) São Paulo","BRESIL","http://www.cendotec.org.br","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4169"
"Maison de France Rio de Janeiro","BRESIL","http://www.maisondefrance.org.br","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4170"
"Institut français de Bulgarie","BULGARIE","http://www.institutfrance.bg/?lang=fr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4171"
"Institut français de Bulgarie - Antenne de Varna","BULGARIE","http://www.afvarna.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4173"
"Institut français du Burkina Faso","BURKINA FASO","http://www.institutfrancais-burkinafaso.com","","http://fr-fr.facebook.com/people/Ouagadougou-Institut-Français/100001574891224","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4174"
"Institut français du Burkina Faso - Antenne de Bobo-Dioulasso","BURKINA FASO","http://www.institutfrancais-burkinafaso.com/bobo-dioulasso","","http://fr-fr.facebook.com/people/Bobo-Dioulasso-Institut-Français/100003081654058","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4175"
"Institut français du Burundi","BURUNDI","http://www.ifburundi.org/","","https://www.facebook.com/pages/Institut-Fran%C3%A7ais-du-Burundi/164345083626093?ref=hl","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4176"
"Institut français du Cambodge","CAMBODGE","http://www.institutfrancais-cambodge.com/","https://twitter.com/IF_Cambodge","http://www.facebook.com/institutfrancais.ducambodge","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4178"
"Institut français du Cambodge - Antenne de Battambang","CAMBODGE","http://www.institutfrancais-cambodge.com/index.php?option=com_content&view=article&id=96&Itemid=512&lang=fr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4179"
"Institut français du Cambodge - Antenne de Siem Reap","CAMBODGE","http://www.institutfrancais-cambodge.com/index.php?option=com_content&view=article&id=95&Itemid=511&lang=fr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4180"
"Institut français du Cameroun - Antenne de Douala","CAMEROUN","http://www.ifcameroun.com","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-Douala/181973201888628","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4181"
"Institut français du Cameroun","CAMEROUN","http://www.ifcameroun.com","https://twitter.com/#!/IFCYaounde","http://www.facebook.com/IfcYaounde","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4182"
"Institut français du Cap Vert","CAP VERT","http://www.ifcapvert.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4183"
"Institut français du Chili","CHILI","http://www.institutfrancais-chile.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4184"
"Institut français de Chine","CHINE","http://www.institutfrancais-chine.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4185"
"Institut français de Chypre","CHYPRE","http://www.ifchypre.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4191"
"Institut français du Congo","CONGO","http://www.ccfbrazza.org","","http://www.facebook.com/institutfrancaisducongo","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4193"
"Institut français de République Démocratique du Congo - Antenne de Lubumbashi","REPUBLIQUE DEMOCRATIQUE DU CONGO","http://www.institutfrancais-lubumbashi.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4196"
"Institut français d'Amérique Centrale","COSTA RICA","http://institutfrancais-ifac.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4198"
"Centre Culturel français de Côte d'Ivoire","COTE D'IVOIRE","http://www.ambafrance-ci.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4199"
"Institut français de Croatie","CROATIE","http://www.ifz.hr","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Zagreb/208543109194180","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4200"
"Institut français du Danemark","DANEMARK","http://www.institut-francais.dk","https://twitter.com/IF_dk","https://www.facebook.com/pages/Institut-Français-du-Danemark/279958555377984?ref=hl","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4201"
"Institut français de Djibouti","DJIBOUTI","http://www.ambafrance-dj.org","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4202"
"Institut français d'Egypte","EGYPTE","http://institutfrancais-egypte.com/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-dEgypte/113976932019153","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4203"
"Institut français d'Egypte - Antenne d'Alexandrie","EGYPTE","http://institutfrancais-egypte.com/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-dEgypte-%C3%A0-Alexandrie-Page/100770933347591","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4205"
"Institut français d'Egypte - Antenne d'Héliopolis","EGYPTE","http://institutfrancais-egypte.com/","https://twitter.com/IFEgypte","http://www.facebook.com/InstitutFrancaisEgypteLeCaire","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4206"
"Institut français d'Espagne - Antenne de Barcelone","ESPAGNE","http://www.institutfrancais.es/barcelona/","http://twitter.com/ifbcn","http://www.facebook.com/pages/Institut-fran%C3%A7ais-barcelona/121650431227857","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4207"
"Institut français d'Espagne","ESPAGNE","http://www.institutfrancais.es","","http://www.facebook.com/pages/Institut-français-de-España/266822640056384","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4208"
"Institut français d'Espagne - Antenne de Saragosse","ESPAGNE","http://www.institutfrancais.es/zaragoza","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4209"
"Institut français d'Espagne - Antenne de Valence","ESPAGNE","http://www.institutfrancais.es/valencia/","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Valencia/316288820049","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4210"
"Institut français d'Estonie","ESTONIE","http://www.institutfrancais-estonie.com/","","http://www.facebook.com/if.estonie","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4211"
"Maison française de Washington","ETATS-UNIS","http://www.la-maison-francaise.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4212"
"Institut français de Finlande","FINLANDE","http://www.france.fi/?lang=fr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4213"
"Institut français du Gabon","GABON","http://www.institutfrancais-gabon.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4214"
"Institut français de Géorgie","GEORGIE","http://www.institutfrancais.ge/fr/","","http://www.facebook.com/institutfrancaisdegeorgie","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4215"
"Institut français du Royaume Uni","ROYAUME-UNI","http://www.institut-francais.org.uk","http://twitter.com/#!/ifru_london","http://www.facebook.com/pages/Institut-Français-du-Royaume-Uni/88685707030","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4216"
"Institut français d'Ecosse","ROYAUME-UNI","http://www.ifecosse.org.uk","http://twitter.com/#!/@ifecosse","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-dEcosse/137192062997886?v=wall","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4217"
"Institut français de Grèce","GRECE","http://www.ifa.gr","","http://www.facebook.com/institutfrancaisdegrece","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4218"
"Institut français de Grèce - Antenne de Théssalonique","GRECE","http://www.ift.gr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4219"
"Institut français de Grèce - Antenne de Larissa","GRECE","http://www.ifa.gr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4220"
"Institut français de Grèce - Antenne de Livadia","GRECE","http://www.ifa.gr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4221"
"Institut français de Grèce - Antenne de Patras","GRECE","http://www.ifa.gr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4222"
"Institut français de Guinée Equatoriale","GUINEE EQUATORIALE","http://www.institutfrancais-malabo.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4224"
"Institut français en Haïti","HAITI","http://www.institutfrancaishaiti.org/","","http://www.facebook.com/institutfrancaishaiti","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4225"
"Institut français de Hongrie","HONGRIE","http://www.inst-france.hu","","http://www.facebook.com/franciaintezet","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4226"
"Institut français d'Indonésie - Antenne de Bandung","INDONESIE","http://www.institutfrancais-indonesia.com/fr/bandung","https://twitter.com/IFI_BANDUNG","https://www.facebook.com/pages/IFI-Bandung/246153082122066","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4228"
"Institut français d'Indonésie","INDONESIE","http://www.institutfrancais-indonesia.com/fr","https://www.facebook.com/IF.Indonesia","https://www.facebook.com/IF.Indonesia","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4229"
"Institut français d'Indonésie - Antenne de Surabaya","INDONESIE","http://www.institutfrancais-indonesia.com/fr/surabaya","https://twitter.com/IFI_Sby","https://www.facebook.com/pages/IFI-Surabaya/337984662886657","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4230"
"Institut français d'Indonésie - Antenne de Yogyakarta","INDONESIE","www.lipjogja.blogspot.com","","http://www.facebook.com/groups/158580775802/","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4231"
"Institut français en Irak","IRAK","http://www.ambafrance-iq.org/Inauguration-de-l-Institut","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4233"
"Institut français en Irak - Antenne d'Erbil ","IRAK","http://www.ambafrance-iq.org/spip.php?rubrique137","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4234"
"Institut français d'Israël - Antenne de Haïfa","ISRAEL","http://www.institutfrancais-israel.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4236"
"Institut français d'Israël - Antenne de Nazareth","ISRAEL","http://www.institutfrancais-israel.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4237"
"Institut français d'Israël","ISRAEL","http://www.ambafrance-il.org/-Institut-de-Tel-Aviv-.html","","http://fr-fr.facebook.com/pages/Institut-fran%C3%A7ais-de-Tel-Aviv/229717684941","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4238"
"Institut français d'Israël - Antenne de Be'er Sheva et du Neguev","ISRAEL","http://www.institutfrancais-israel.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4239"
"Institut français Firenze","ITALIE","http://institutfrancais-firenze.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4240"
"Institut français Milano","ITALIE","http://institutfrancais-milano.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4241"
"Institut français Napoli","ITALIE","http://institutfrancais-napoli.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4242"
"Institut français d'Italie","ITALIE","http://institutfrancais-italia.com","","https://www.facebook.com/IFItalia","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4243"
"Institut français Palermo","ITALIE","http://institutfrancais-palermo.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4245"
"Institut français du Japon - Antenne de Kansaï","JAPON","http://www.institutfrancais.jp/kansai/fr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4248"
"Institut français du Japon - Antenne de Kyushu","JAPON","http://www.institutfrancais.jp/kyushu/fr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4249"
"Institut français du Japon","JAPON","http://www.institutfrancais.jp/fr/","","http://www.facebook.com/people/Institut-Franco-japonais-de-Tokyo/100000197780191","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4250"
"Institut français du Japon - Antenne de Yokohama","JAPON","http://www.institutfrancais.jp/yokohama/fr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4251"
"Institut français de Jérusalem - Antenne Chateaubriand","TERRITOIRE PALESTINIEN OCCUPE","http://institutfrancais-jerusalem.org/category/chateaubriand/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4252"
"Institut français de Jérusalem","TERRITOIRE PALESTINIEN OCCUPE","http://www.ccfgary-jerusalem.org.il/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4253"
"Institut français de Jérusalem - Antenne de Gaza","TERRITOIRE PALESTINIEN OCCUPE","http://institutfrancais-jerusalem.org/category/gaza/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4254"
"Institut français de Jérusalem - Antenne de Naplouse","TERRITOIRE PALESTINIEN OCCUPE","http://institutfrancais-jerusalem.org/category/naplouse/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4255"
"Institut français de Jérusalem - Antenne de Centre culturel Franco-Allemand de Ramallah","TERRITOIRE PALESTINIEN OCCUPE","ccframallah.blogspot.com","","http://www.facebook.com/group.php?gid=34029900317","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4256"
"Institut français de Jordanie","JORDANIE","http://www.ifjordan.com/","","http://www.facebook.com/pages/Institut-Français-dAmman/168380469927064","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4257"
"Institut français du Laos","LAOS","http://www.if-laos.org","http://twitter.com/#!/iflaos","http://www.facebook.com/IFLaos","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4258"
"Institut français du Laos - Antenne de Luang Prabang","LAOS","http://if-laos.org/spip.php?rubrique293","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4259"
"Institut français de Lettonie","LETTONIE","http://www.institut-francais.lv/","","http://www.facebook.com/pages/Institut-français-de-Lettonie/142884522450240","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4260"
"Institut français du Liban","LIBAN","http://www.institutfrancais-liban.com/fre","http://twitter.com/#!/institutfrliban","https://www.facebook.com/pages/Institut-français-du-Liban/141267139300975","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4261"
"Institut français du Liban - Antenne de Saïda","LIBAN","http://www.institutfrancais-liban.com/fre/Saida","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4262"
"Institut français du Liban - Antenne de Nabatieh","LIBAN","http://www.institutfrancais-liban.com/fre/Nabatieh","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4263"
"Institut français du Liban - Antenne de Jounieh","LIBAN","http://www.institutfrancais-liban.com/fre/Jounieh","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4264"
"Institut français du Liban - Antenne de Baalbeck","LIBAN","http://www.institutfrancais-liban.com/fre/Baalbeck","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4265"
"Institut français du Liban - Antenne de Deir El Qamar","LIBAN","http://www.institutfrancais-liban.com/fre/Deir-El-Qamar","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4266"
"Institut français du Liban - Antenne de Tyr","LIBAN","http://www.institutfrancais-liban.com/fre/Tyr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4267"
"Institut français du Liban - Antenne de Tripoli","LIBAN","http://www.institutfrancais-liban.com/fre/Tripoli","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4268"
"Institut français du Liban - Antenne de Zahle","LIBAN","http://www.institutfrancais-liban.com/fre/Zahle","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4269"
"Institut français de Libye","LIBYE","http://www.iflibye.com","","http://www.facebook.com/pages/Ici-et-ailleurs/236508203061919?sk=info","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4270"
"Institut français de Libye - Antenne de Benghazi","LIBYE","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4271"
"Institut français de Lituanie","LITUANIE","http://www.didzioji1.lt","","http://www.facebook.com/pages/Didžioji-1/131290796888965","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4272"
"Institut français du Luxembourg","LUXEMBOURG","http://www.institutfrancais-luxembourg.lu/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4273"
"Institut français de Skopje","MACEDOINE","http://www.ccfskopje.edu.mk","","http://www.facebook.com/if.skopje","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4274"
"Institut français de Madagascar","MADAGASCAR","http://www.ccac.mg","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4275"
"Institut français du Mali","MALI","http://www.ccfbamako.org","","http://fr-fr.facebook.com/people/Institut-Fran%C3%A7ais-du-Mali/100001058083743","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4276"
"Institut français du Maroc - Antenne d'Agadir","MAROC","http://www.ifagadir.org","","http://www.facebook.com/institutfrancaisagadir","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4277"
"Institut français du Maroc - Antenne de Casablanca","MAROC","http://www.institut-francais-casablanca.ma/","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Casablanca-CCF/150783389287","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4278"
"Institut français du Maroc - Antenne de Fès","MAROC","http://www.institutfrancaisfes.com","","http://fr-fr.facebook.com/people/Institut-Fran%C3%A7ais-de-F%C3%A8s/100002064234330","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4279"
"Institut français du Maroc - Antenne de Marrakech","MAROC","http://www.ifm.ma","","http://fr-fr.facebook.com/people/Institut-Fran%C3%A7ais-de-Marrakech/100001733741288","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4280"
"Institut français du Maroc - Antenne de Meknès","MAROC","http://www.ifrabat.org/","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Mekn%C3%A8s/144710568909946","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4281"
"Institut français du Maroc - Antenne de Oujda","MAROC","http://www.institutfrancaisoujda.ma/","","http://www.facebook.com/pages/Institut-français-de-lOriental/116783501726560","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4282"
"Institut français du Maroc","MAROC","http://www.ifrabat.org/","","http://fr-fr.facebook.com/people/Institut-Fran%C3%A7ais-De-Rabat/100000973146902","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4283"
"Institut français du Maroc - Antenne de Tanger","MAROC","http://www.ambafrance-ma.org/institut/tanger-tetouan","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Tanger/144805432261635?sk=info","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4284"
"Institut français de Maurice","MAURICE","http://www.ifmaurice.org","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-de-Maurice/163382457067264","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4285"
"Institut français de Mauritanie","MAURITANIE","http://www.institutfrancais-mauritanie.com/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-de-Mauritanie/245268382188122","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4286"
"Institut français d'Amerique Latine","MEXIQUE","http://www.casadefranciadigital.org.mx/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4287"
"Institut français du Monténégro","MONTENEGRO","http://www.institutfrancais.me/index.php/fr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4288"
"Institut français du Nigéria","NIGERIA","http://www.institutfr-nigeria.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4289"
"Institut français de Norvège","NORVEGE","http://www.france.no/fr/oslo","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-dOslo/109444735800532","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4290"
"Institut français de Norvège - Antenne de Stavanger","NORVEGE","http://www.france.no/fr/stavanger","","http://www.facebook.com/pages/Institut-français-de-Stavanger/354519513892","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4291"
"Institut français d'Ouzbékistan","OUZBEKISTAN","http://www.ambafrance-uz.org/ifo","","http://www.facebook.com/institutfrancaisouzbekistan","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4292"
"Institut français des Pays-Bas","PAYS-BAS","http://institutfrancais.nl/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4294"
